"","x"
"383","moderada"
"384","desaceleracion"
"385","actividad"
"386","debe"
"387","perdida"
"388","dinamismo"
"389","inversion"
"390","activo"
"391","fijo"
"392","debil"
"393","desempeno"
"394","exportaciones"
"395","primeros"
"396","obstante"
"397","fragilidad"
"398","sistema"
"399","financiero"
"400","conllevado"
"401","respuesta"
"402","autoridades"
"403","contener"
"404","riesgo"
"405","ahi"
"406","incubados"
"407","shadow"
"408","banking"
"409","junto"
"410","regulaciones"
"411","sector"
"412","bancario"
"413","vio"
"414","menor"
"415","expansion"
"416","credito"
"417","aumentos"
"418","interes"
"419","principios"
"420","gobierno"
"421","chino"
"422","anuncio"
"423","medidas"
"424","estimulo"
"425","indicadores"
"426","bursatiles"
"427","focalizadas"
"428","construccion"
"429","vias"
"430","ferrocarril"
"431","viviendas"
"432","basicas"
"433","ventas"
"434","minoristas"
"435","actividad"
"436","manufacturera"
"437","retrocedieron"
"438","margen"
"439","expectativas"
"440","sector"
"441","manufacturero"
"442","mejoraron"
"443","desarrollados"
"444","europa"
"445","emergente"
"446","asia"
"447","emergente"
"448","punta"
"449","mantienen"
"450","bajo"
"451","pivote"
"452","expansion"
"453","llama"
"454","atencion"
"455","desaceleracion"
"456","sector"
"457","inmobiliario"
"458","precios"
"459","ventas"
"460","continua"
"461","factor"
"462","riesgo"
"463","dada"
"464","importante"
"465","participacion"
"466","pib"
"467","resto"
"468","mundo"
"469","emergente"
"470","escenario"
"471","reduce"
"472","proyeccion"
"473","crecimiento"
"474","decimas"
"475","respectivamente"
"476","principales"
"477","ajustes"
"478","mexico"
"479","argentina"
"480","mexico"
"481","consumo"
"482","privado"
"483","permanecio"
"484","debil"
"485","construccion"
"486","perdio"
"487","dinamismo"
"488","sector"
"489","manufacturero"
"490","acelero"
"491","junto"
"492","corresponde"
"493","exportaciones"
"494","pese"
"495","caida"
"496","tasa"
"497","desempleo"
"498","retrocedieron"
"499","ipom"
"500","corresponde"
"501","indices"
"502","accionarios"
"503","region"
"504","morgan"
"505","ventas"
"506","minoristas"
"507","confianza"
"508","consumidores"
"509","argentina"
"510","aumento"
"511","stanley"
"512","capital"
"513","international"
"514","denominado"
"515","desempleo"
"516","cayeron"
"517","produccion"
"518","industrial"
"519","construccion"
"520","corresponde"
"521","ipsa"
"522","medido"
"523","politica"
"524","monetaria"
"525","mercados"
"526","financieros"
"527","internacionales"
"528","interes"
"529","bonos"
"530","gobierno"
"531","mercados"
"532","financieros"
"533","internacionales"
"534","exhibido"
"535","calma"
"536","alemania"
"537","suiza"
"538","unidos"
"539","luego"
"540","eventos"
"541","mediados"
"542","comienzos"
"543","desprende"
"544","disminucion"
"545","volatilidad"
"546","aversion"
"547","riesgo"
"548","ello"
"549","reduccion"
"550","compras"
"551","activos"
"552","reserva"
"553","federal"
"554","continuado"
"555","acuerdo"
"556","montos"
"557","plazos"
"558","esperados"
"559","mercado"
"560","tiempo"
"561","autoridades"
"562","reiterado"
"563","senales"
"564","lenta"
"565","normalizacion"
"566","politica"
"567","monetaria"
"568","convencional"
"569","precio"
"570","acciones"
"571","aumento"
"572","bonos"
"573","gobierno"
"574","disminuyeron"
"575","economias"
"576","desarrolladas"
"577","emergentes"
"578","igualmente"
"579","premios"
"580","riesgo"
"581","corresponde"
"582","ipom"
"583","soberano"
"584","retrocedieron"
"585","ambos"
"586","grupos"
"587","flujos"
"588","capitales"
"589","retornado"
"590","manera"
"591","incipiente"
"592","mundo"
"593","emergente"
"594","condice"
"595","apreciacion"
"596","margen"
"597","monedas"
"598","conjunto"
"599","economias"
"600","especialmente"
"601","respecto"
"602","dolar"
"603","estadounidense"
"604","premios"
"605","riesgo"
"606","economias"
"607","emergentes"
"608","europa"
"609","emergente"
"610","materias"
"611","primas"
"612","asia"
"613","emergente"
"614","precio"
"615","combustibles"
"616","cobre"
"617","aumento"
"618","ipom"
"619","productos"
"620","agricolas"
"621","conjugan"
"622","serie"
"623","factores"
"624","resaltando"
"625","perspectivas"
"626","industriales"
"627","demanda"
"628","mundo"
"629","desarrollado"
"630","importaciones"
"631","siguen"
"632","aempresasndo"
"633","precio"
"634","ciertas"
"635","materias"
"636","primas"
"637","precio"
"638","petroleo"
"639","wti"
"640","brent"
"641","vaivenes"
"642","subio"
"643","respectivamente"
"644","incremento"
"645","precio"
"646","gasolina"
"647","menor"
"648","corresponde"
"649","ipom"
"650","positivos"
"651","datos"
"652","coyunturales"
"653","actividad"
"654","mayoria"
"655","desarrollados"
"656","llevo"
"657","aumento"
"658","demanda"
"659","mundial"
"660","petroleo"
"661","medidos"
"662","premios"
"663","cds"
"664","corresponde"
"665","demanda"
"666","combustible"
"667","mantiene"
"668","solida"
"669","lado"
"670","simple"
"671","region"
"672","peru"
"673","mexico"
"674","panama"
"675","oferta"
"676","copar"
"677","demanda"
"678","requiere"
"679","opep"
"680","incremente"
"681","filipinas"
"682","indonesia"
"683","tailandia"
"684","malasia"
"685","produccion"
"686","resta"
"687","completa"
"688","rep"
"689","checa"
"690","hungria"
"691","croacia"
"692","bulgaria"
"693","turquia"
"694","certidumbre"
"695","basados"
"696","precios"
"697","implicitos"
"698","contratos"
"699","futuros"
"700","diez"
"701","habiles"
"702","anteriores"
"703","ipom"
"704","precio"
"705","proyectado"
"706","wti"
"707","brent"
"708","modos"
"709","sigue"
"710","considerando"
"711","trayectoria"
"712","descendente"
"713","flujos"
"714","capitales"
"715","economias"
"716","emergentes"
"717","mes"
"718","movil"
"719","precio"
"720","cobre"
"721","mostro"
"722","vaivenes"
"723","relevantes"
"724","luego"
"725","bonos"
"726","acciones"
"727","alcanzar"
"728","niveles"
"729","cerca"
"730","libra"
"731","reciente"
"732","retorno"
"733","cifras"
"734","orden"
"735","libra"
"736","subio"
"737","ipom"
"738","previo"
"739","debio"
"740","aumento"
"741","demanda"
"742","industrializados"
"743","especialmente"
"744","desarrollados"
"745","plasmo"
"746","alto"
"747","expectativas"
"748","manufactureras"
"749","suma"
"750","recuperacion"
"751","lado"
"752","inventarios"
"753","bolsa"
"754","drenado"
"755","manera"
"756","importante"
"757","reduciendose"
"758","cerca"
"759","ipom"
"760","estima"
"761","incremento"
"762","tenencias"
"763","metal"
"764","rojo"
"765","bodegas"
"766","aduaneras"
"767","chinas"
"768","compensaria"
"769","caida"
"770","embargo"
"771","existe"
"772","grado"
"773","incertidumbre"
"774","uso"
"775","cobre"
"776","colateral"
"777","emerging"
"778","portfolio"
"779","fund"
"780","research"
"781","operaciones"
"782","financieras"
"783","credito"
"784","escenario"
"785","ipom"
"786","eleva"
"787","banco"
"788","trayectoria"
"789","futura"
"790","precio"
"791","aumento"
"792","oferta"
"793","precios"
"794","materias"
"795","primas"
"796","mantiene"
"797","descendente"
"798","cobre"
"799","petroleo"
"800","wti"
"801","productos"
"802","agricolas"
"803","petroleo"
"804","brent"
"805","precio"
"806","productos"
"807","agricolas"
"808","cayo"
"809","estabilizacion"
"810","tensiones"
"811","geopoliticas"
"812","ucrania"
"813","mejora"
"814","condiciones"
"815","climaticas"
"816","importantes"
"817","productores"
"818","revirtio"
"819","aumento"
"820","precio"
"821","comienzos"
"822","inflacion"
"823","politica"
"824","monetaria"
"825","mundo"
"826","desarrollado"
"827","continua"
"828","ambiente"
"829","inflacion"
"830","reducida"
"831","amplias"
"832","holguras"
"833","capacidad"
"834","recuperacion"
"835","economica"
"836","corresponde"
"837","ipom"
"838","despegue"
"839","monedas"
"840","apreciado"
"841","respecto"
"842","atras"
"843","corresponde"
"844","agregado"
"845","goldman"
"846","sachs"
"847","obstante"
"848","expectativas"
"849","inflacion"
"850","reflejan"
"851","registros"
"852","margen"
"853","elevados"
"854","concordantes"
"855","ciclo"
"856","economico"
"857","anticipa"
"858","lento"
"859","retorno"
"860","inflacion"
"861","ajuste"
"862","expectativas"
"863","inflacion"
"864","variacion"
"865","metas"
"866","respectivos"
"867","banco"
"868","centrales"
"869","excepcion"
"870","eurozona"
"871","tcn"
"872","inflacion"
"873","esperada"
"874","ajusto"
"875","baja"
"876","originado"
"877","cautela"
"878","respecto"
"879","posible"
"880","riesgo"
"881","deflacionario"
"882","impulso"
"883","banco"
"884","aumentar"
"885","expansividad"
"886","politica"
"887","monetaria"
"888","ajuste"
"889","expectativa"
"890","inflaion"
"891","inflacion"
"892","mundo"
"893","emergente"
"894","muestra"
"895","cambios"
"896","significativos"
"897","agregado"
"898","embargo"
"899","destaca"
"900","repunte"
"901","inflacion"
"902","dominada"
"903","componentes"
"904","volatiles"
"905","depreciacion"
"906","monedas"
"907","hizo"
"908","subir"
"909","expectativas"
"910","inflacion"
"911","solo"
"912","sino"
"913","varios"
"914","desaceleracion"
"915","economica"
"916","curso"
"917","consecuente"
"918","generacion"
"919","holguras"
"920","capacidad"
"921","traducirian"
"922","menores"
"923","presiones"
"924","inflacionarias"
"925","anticipa"
"926","retorno"
"927","cifras"
"928","inflacion"
"929","coherentes"
"930","meta"
"931","depreciacion"
"932","tcn"
"933","muestra"
"934","desarrollados"
"935","emergentes"
"936","representa"
"937","medida"
"938","correlacion"
"939","variables"
"940","respecto"
"941","politica"
"942","monetaria"
"943","convencional"
"944","prevalecen"
"945","interes"
"946","fuentes"
"947","consensus"
"948","forecasts"
"949","mayores"
"950","cambios"
"951","adelante"
"952","desarrollados"
"953","dado"
"954","panorama"
"955","inflacion"
"956","preve"
"957","lenta"
"958","normalizacion"
"959","referencia"
"960","desvio"
"961","proyeccion"
"962","inflacion"
"963","meta"
"964","primera"
"965","tpm"
"966","mediados"
"967","expectativa"
"968","brecha"
"969","producto"
"970","ganado"
"971","probabilidad"
"972","eurozona"
"973","indico"
"974","banco"
"975","pib"
"976","potencial"
"977","redujo"
"978","levemente"
"979","tasa"
"980","politica"
"981","monetaria"
"982","anuncio"
"983","medidas"
"984","adicionales"
"985","proposito"
"986","inyectar"
"987","impulso"
"988","economia"
"989","desvio"
"990","proy"
"991","inflacion"
"992","respecto"
"993","meta"
"994","emergentes"
"995","existe"
"996","divergencia"
"997","respecto"
"998","movimientos"
"999","futuros"
"1000","referencia"
"1001","contribuye"
"1002","balance"
"1003","ciclo"
"1004","actividad"
"1005","registros"
"1006","inflacion"
"1007","recientes"
"1008","predomina"
"1009","desaceleracion"
"1010","economica"
"1011","inflacion"
"1012","impulso"
"1013","monetario"
"1014","da"
"1015","escenario"
"1016","opuesto"
"1017","ejemplo"
"1018","primero"
"1019","mexico"
"1020","redujo"
"1021","tasa"
"1022","instancia"
"1023","monetaria"
"1024","sorprendiendo"
"1025","analistas"
"1026","mercado"
"1027","brecha"
"1028","producto"
"1029","relacion"
"1030","politica"
"1031","monetaria"
"1032","convencional"
"1033","muestra"
"1034","desarrollados"
"1035","emergentes"
"1036","acuerdo"
"1037","disponibilidad"
"1038","datos"
"1039","modificado"
"1040","programas"
"1041","compra"
"1042","activos"
"1043","cambio"
"1044","representa"
"1045","medida"
"1046","correlacion"
"1047","variables"
"1048","llevado"
"1049","adelante"
"1050","reduccion"
"1051","relajo"
"1052","cuantitativo"
"1053","montos"
"1054","plazos"
"1055","fuentes"
"1056","consensus"
"1057","forecasts"
"1058","fondo"
"1059","monetario"
"1060","internacional"
"1061","ocde"
"1062","acordes"
"1063","anuncios"
"1064","esperado"
"1065","mercado"
"1066","politica"
"1067","monetaria"
"1068","mercados"
"1069","financieros"
"1070","revisa"
"1071","evolucion"
"1072","principales"
"1073","mercados"
"1074","financieros"
"1075","locales"
"1076","relacion"
"1077","transmision"
"1078","politica"
"1079","monetaria"
"1080","tpm"
"1081","expectativas"
"1082","tpm"
"1083","eof"
"1084","primera"
"1085","quincena"
"1086","politica"
"1087","monetaria"
"1088","eee"
"1089","forward"
"1090","ipom"
"1091","economia"
"1092","continuado"
"1093","bajo"
"1094","desempeno"
"1095","actividad"
"1096","demanda"
"1097","interna"
"1098","inflacion"
"1099","aumento"
"1100","incremento"
"1101","inflacion"
"1102","ido"
"1103","alla"
"1104","previsto"
"1105","estima"
"1106","ubicara"
"1107","limite"
"1108","superior"
"1109","rango"
"1110","tolerancia"
"1111","mediano"
"1112","tal"
"1113","reflejan"
"1114","expectativas"
"1115","mercado"
"1116","volvera"
"1117","ambito"
"1118","internacional"
"1119","continua"
"1120","proceso"
"1121","recuperacion"
"1122","desarrollados"
"1123","emergentes"
"1124","seguido"
"1125","desacelerandose"
"1126","mercados"
"1127","financieros"
"1128","internacionales"
"1129","calma"
"1130","contexto"
"1131","luego"
"1132","reducir"
"1133","tasa"
"1134","politica"
"1135","monetaria"
"1136","banco"
"1137","tpm"
"1138","reunion"
"1139","completar"
"1140","reduccion"
"1141","pasado"
"1142","consejo"
"1143","mantuvo"
"1144","reuniones"
"1145","senalado"
"1146","evaluara"
"1147","posibilidad"
"1148","introducir"
"1149","recortes"
"1150","adicionales"
"1151","dependiendo"
"1152","evolucion"
"1153","condiciones"
"1154","macroeconomicas"
"1155","internas"
"1156","externas"
"1157","implicancias"
"1158","perspectivas"
"1159","inflacionarias"
"1160","spread"
"1161","mercado"
"1162","monetario"
"1163","expectativas"
"1164","mercado"
"1165","corto"
"1166","trayectoria"
"1167","tpm"
"1168","spread"
"1169","spread"
"1170","spread"
"1171","vaivenes"
"1172","efecto"
"1173","alta"
"1174","inflacion"
"1175","reciente"
"1176","continuan"
"1177","anticipando"
"1178","recortes"
"1179","proximos"
"1180","mediano"
"1181","tpm"
"1182","prevista"
"1183","distintas"
"1184","medidas"
"1185","expectativas"
"1186","excepcion"
"1187","eof"
"1188","bajo"
"1189","tpm"
"1190","ubicaria"
"1191","expectativas"
"1192","tpm"
"1193","medidas"
"1194","spread"
"1195","primeswap"
"1196","camara"
"1197","ipom"
"1198","ipom"
"1199","ipom"
"1200","ipom"
"1201","ipom"
"1202","ipom"
"1203","definicion"
"1204","glosario"
"1205","punteda"
"1206","corresponde"
"1207","ipom"
"1208","eee"
"1209","eof"
"1210","curva"
"1211","forward"
"1212","banco"
"1213","contratos"
"1214","swaps"
"1215","corresponde"
"1216","encuesta"
"1217","corresponde"
"1218","encuesta"
"1219","segunda"
"1220","quincena"
"1221","primera"
"1222","quincena"
"1223","construida"
"1224","utilizando"
"1225","interes"
"1226","contratos"
"1227","swap"
"1228","luego"
"1229","interes"
"1230","bcp"
"1231","construida"
"1232","utilizando"
"1233","interes"
"1234","contratos"
"1235","swap"
"1236","banco"
"1237","banco"
"1238","mercado"
"1239","monetario"
"1240","ipom"
"1241","spreads"
"1242","interes"
"1243","documentos"
"1244","banco"
"1245","cambios"
"1246","significativos"
"1247","respecto"
"1248","embargo"
"1249","intertanto"
"1250","movimientos"
"1251","importantes"
"1252","principios"
"1253","continuaron"
"1254","disminuyendo"
"1255","llegando"
"1256","minimos"
"1257","luego"
"1258","aumento"
"1259","bcp"
"1260","bcp"
"1261","bcp"
"1262","expectativas"
"1263","inflacion"
"1264","corto"
"1265","anadieron"
"1266","bcu"
"1267","bcu"
"1268","bcu"
"1269","eventos"
"1270","venta"
"1271","depositos"
"1272","fondos"
"1273","mutuos"
"1274","hicieron"
"1275","aumentar"
"1276","prime"
"1277","siguieron"
"1278","ocurrio"
"1279","depositos"
"1280","transados"
"1281","bolsa"
"1282","mercado"
"1283","renta"
"1284","fija"
"1285","principios"
"1286","interes"
"1287","documentos"
"1288","banco"
"1289","tesoreria"
"1290","siguieron"
"1291","tendencia"
"1292","similar"
"1293","mercado"
"1294","monetario"
"1295","luego"
"1296","sorpresa"
"1297","inflacionaria"
"1298","corto"
"1299","afecto"
"1300","estructura"
"1301","haciendo"
"1302","subir"
"1303","nominales"
"1304","disminuir"
"1305","aquellas"
"1306","tramos"
"1307","cortos"
"1308","mes"
"1309","observo"
"1310","punteda"
"1311","corresponde"
"1312","ipom"
"1313","leve"
"1314","aumento"
"1315","tramos"
"1316","largos"
"1317","anuncio"
"1318","emisiones"
"1319","tesoreria"
"1320","general"
"1321","respecto"
"1322","ipom"
"1323","banco"
"1324","bcp"
"1325","disminuyeron"
"1326","similar"
"1327","tendencia"
"1328","siguieron"
"1329","bcu"
"1330","menor"
"1331","magnitud"
"1332","premios"
"1333","riesgo"
"1334","economias"
"1335","emergentes"
"1336","bcu"
"1337","registraron"
"1338","aumentos"
"1339","respectivamente"
"1340","asia"
"1341","europa"
"1342","condiciones"
"1343","financieras"
"1344","condiciones"
"1345","financiamiento"
"1346","externo"
"1347","presentan"
"1348","mejoras"
"1349","marginales"
"1350","premios"
"1351","riesgo"
"1352","soberano"
"1353","cinco"
"1354","medidos"
"1355","credit"
"1356","default"
"1357","swap"
"1358","cds"
"1359","disminuido"
"1360","todas"
"1361","economias"
"1362","emergentes"
"1363","bien"
"1364","comparativamente"
"1365","cds"
"1366","disminuyeron"
"1367","menor"
"1368","magnitud"
"1369","encuentran"
"1370","niveles"
"1371","debajo"
"1372","promedios"
"1373","emergentes"
"1374","encontrandose"
"1375","spreads"
"1376","medidos"
"1377","premios"
"1378","cds"
"1379","corresponde"
"1380","credito"
"1381","contratados"
"1382","banco"
"1383","chilenos"
"1384","exterior"
"1385","simple"
"1386","region"
"1387","corresponde"
"1388","ipom"
"1389","vaivenes"
"1390","terminaron"
"1391","niveles"
"1392","bajos"
"1393","vigentes"
"1394","peru"
"1395","mexico"
"1396","panama"
"1397","ipom"
"1398","similar"
"1399","evolucion"
"1400","siguio"
"1401","premio"
"1402","riesgo"
"1403","filipinas"
"1404","indonesia"
"1405","tailandia"
"1406","malasia"
"1407","bonos"
"1408","empresas"
"1409","colocados"
"1410","exterior"
"1411","mostrando"
"1412","cembi"
"1413","rep"
"1414","checa"
"1415","croacia"
"1416","bulgaria"
"1417","hungria"
"1418","rumania"
"1419","turquia"
"1420","disminucion"
"1421","ipom"
"1422","mercado"
"1423","bonos"
"1424","locales"
"1425","colocaciones"
"1426","empresas"
"1427","financieras"
"1428","colocaciones"
"1429","bonos"
"1430","corporativos"
"1431","financieras"
"1432","mantuvieron"
"1433","dinamicas"
"1434","menos"
"1435","acumulados"
"1436","condiciones"
"1437","favorables"
"1438","tal"
"1439","senala"
"1440","dinamismo"
"1441","emision"
"1442","bonos"
"1443","financiero"
"1444","financiero"
"1445","externo"
"1446","empresas"
"1447","financieras"
"1448","mercado"
"1449","externo"
"1450","financiero"
"1451","sustituyendo"
"1452","menor"
"1453","volumen"
"1454","contratado"
"1455","credito"
"1456","banco"
"1457","financiero"
"1458","externo"
"1459","externos"
"1460","condiciones"
"1461","financieras"
"1462","banco"
"1463","enfrentan"
"1464","personas"
"1465","empresas"
"1466","mostrado"
"1467","cambios"
"1468","crecimiento"
"1469","colocaciones"
"1470","comerciales"
"1471","mostro"
"1472","desaceleracion"
"1473","bajando"
"1474","comparado"
"1475","registrado"
"1476","ipom"
"1477","respecto"
"1478","personas"
"1479","crecimiento"
"1480","credito"
"1481","consumo"
"1482","similar"
"1483","pasados"
"1484","cifra"
"1485","mes"
"1486","fuentes"
"1487","banco"
"1488","bolsa"
"1489","comercio"
"1490","santiago"
"1491","politica"
"1492","monetaria"
"1493","crecimiento"
"1494","credito"
"1495","hipotecarios"
"1496","aumento"
"1497","levemente"
"1498","atribuiria"
"1499","termino"
"1500","proyectos"
"1501","inmobiliarios"
"1502","materializacion"
"1503","colocaciones"
"1504","nominales"
"1505","credito"
"1506","ventas"
"1507","comprometidas"
"1508","respecto"
"1509","interes"
"1510","variacion"
"1511","credito"
"1512","hipotecarios"
"1513","practicamente"
"1514","variaron"
"1515","vivienda"
"1516","consumo"
"1517","comerciales"
"1518","consumo"
"1519","tramo"
"1520","relevante"
"1521","tres"
"1522","colocaciones"
"1523","segmento"
"1524","subieron"
"1525","credito"
"1526","empresas"
"1527","interes"
"1528","tramos"
"1529","relevantes"
"1530","mostraron"
"1531","comportamientos"
"1532","disimiles"
"1533","disminucion"
"1534","plazos"
"1535","colocaciones"
"1536","comerciales"
"1537","plazos"
"1538","menores"
"1539","respectivamente"
"1540","encuesta"
"1541","credito"
"1542","bancario"
"1543","ecb"
"1544","realizada"
"1545","banco"
"1546","reporta"
"1547","condiciones"
"1548","oferta"
"1549","similares"
"1550","segmento"
"1551","consumo"
"1552","estrechado"
"1553","trimestres"
"1554","previos"
"1555","fuentes"
"1556","banco"
"1557","credito"
"1558","hipotecarios"
"1559","vivienda"
"1560","banco"
"1561","cuenta"
"1562","condiciones"
"1563","estrechas"
"1564","reportan"
"1565","condiciones"
"1566","restrictivas"
"1567","empresas"
"1568","especialmente"
"1569","tamano"
"1570","respecto"
"1571","demanda"
"1572","excepcion"
"1573","pymes"
"1574","ecb"
"1575","muestra"
"1576","encuesta"
"1577","credito"
"1578","bancario"
"1579","debilitamiento"
"1580","generalizado"
"1581","solicitudes"
"1582","prestamos"
"1583","balance"
"1584","respuestas"
"1585","recogida"
"1586","distintos"
"1587","sectores"
"1588","economicos"
"1589","regiones"
"1590","ofeta"
"1591","demanda"
"1592","pais"
"1593","marco"
"1594","percepciones"
"1595","negocios"
"1596","ipn"
"1597","pymes"
"1598","grandes"
"1599","empresas"
"1600","empresas"
"1601","inmobiliarias"
"1602","consumo"
"1603","coincide"
"1604","empresas"
"1605","banco"
"1606","reportan"
"1607","exigencia"
"1608","garantias"
"1609","antecedentes"
"1610","agregados"
"1611","monetarios"
"1612","menor"
"1613","crecimiento"
"1614","especialmente"
"1615","m"
"1616","m"
"1617","disminuyeron"
"1618","variacion"
"1619","respectivamente"
"1620","ambos"
"1621","m"
"1622","compuesto"
"1623","mayormente"
"1624","pasivos"
"1625","bancario"
"1626","remunerados"
"1627","disminuyo"
